order_id,customer_id,order_date,category,product_price,quantity,discount_pct,shipping_cost,country,payment_method,customer_age,is_member,return_flag,rating,delivery_days,revenue
ORD104168,CUST3243,2022-11-22,Food,16.41,7,10,0.74,Brazil,Debit Card,69.0,1,0,4.0,7.0,103.38
ORD104169,CUST4864,2023-12-16,Electronics,53.02,2,0,8.62,Mexico,Debit Card,64.0,1,0,5.0,13.0,106.04
ORD104170,CUST2939,2023-01-03,Toys,70.21,7,30,7.76,UK,PayPal,22.0,1,0,,7.0,344.03
ORD104171,CUST6025,2023-08-29,Books,10.04,3,0,10.75,Canada,Bank Transfer,38.0,1,0,4.0,14.0,30.12
ORD104172,CUST8833,2022-01-29,Clothing,23.53,8,10,2.94,UK,PayPal,70.0,1,1,5.0,10.0,169.42
ORD104173,CUST8549,2023-12-22,Food,124.02,4,5,14.97,UK,Credit Card,19.0,0,0,5.0,13.0,471.28
ORD104174,CUST4069,2023-12-19,Clothing,3.71,9,0,4.95,India,Debit Card,56.0,0,0,3.0,13.0,33.39
ORD104175,CUST7788,2022-12-27,Beauty,7.39,4,30,3.25,France,Credit Card,73.0,1,0,5.0,7.0,20.69
ORD104176,CUST1226,2023-08-05,Beauty,26.8,2,0,11.73,Japan,Credit Card,60.0,1,0,5.0,13.0,53.6
ORD104177,CUST7844,2023-08-01,Books,50.62,4,10,5.64,Mexico,Debit Card,,1,0,4.0,5.0,182.23
ORD104178,CUST4547,2022-05-26,Home & Garden,6.49,5,15,15.9,UK,Debit Card,22.0,0,0,4.0,9.0,27.58
ORD104179,CUST8644,2023-07-31,Electronics,28.44,8,0,0.76,India,Bank Transfer,19.0,1,0,5.0,13.0,227.52
ORD104180,CUST1264,2022-07-12,Home & Garden,132.23,3,0,7.12,Brazil,Credit Card,73.0,1,0,4.0,5.0,396.69
ORD104181,CUST2395,2023-05-20,Clothing,35.96,9,0,14.9,USA,Debit Card,65.0,0,0,2.0,2.0,323.64
ORD104182,CUST4557,2023-07-10,Books,102.2,9,30,8.45,USA,PayPal,24.0,1,1,,3.0,643.86
ORD104183,CUST6553,2022-11-13,Books,16.27,3,10,3.56,India,Credit Card,69.0,1,0,3.0,12.0,43.93
ORD104184,CUST1645,2022-06-29,Toys,12.53,8,15,8.34,Canada,Bank Transfer,57.0,1,0,4.0,9.0,85.2
ORD104185,CUST7354,2023-05-18,Electronics,91.71,6,5,7.6,India,Bank Transfer,48.0,1,0,,1.0,522.75
ORD104186,CUST8739,2022-02-08,Books,51.58,6,0,13.43,USA,Credit Card,72.0,1,1,1.0,8.0,309.48
ORD104187,CUST8544,2022-04-03,Toys,7.98,2,30,16.71,Japan,Crypto,24.0,0,0,4.0,,11.17
ORD104188,CUST6514,2022-02-27,Books,12.67,8,30,6.93,UK,Credit Card,22.0,0,1,5.0,6.0,70.95
ORD104189,CUST6569,2022-08-27,Electronics,216.48,7,20,6.75,Canada,PayPal,49.0,1,1,4.0,3.0,1212.29
ORD104190,CUST3990,2023-09-09,Electronics,10.92,2,25,5.92,France,Bank Transfer,46.0,1,0,2.0,4.0,16.38
ORD104191,CUST6483,2022-08-13,Electronics,101.62,4,10,9.24,Canada,Debit Card,40.0,0,0,1.0,3.0,365.83
ORD104192,CUST2899,2022-01-21,Sports,18.66,5,0,10.68,Japan,Debit Card,55.0,1,0,2.0,5.0,93.3
ORD104193,CUST3504,2023-06-24,Sports,32.99,9,0,9.6,Canada,Credit Card,25.0,1,0,5.0,9.0,296.91
ORD104194,CUST3772,2023-05-05,Food,47.16,2,25,1.32,France,Debit Card,34.0,1,0,5.0,13.0,70.74
ORD104195,CUST8895,2022-01-01,Clothing,2.66,7,30,2.65,France,Credit Card,49.0,1,0,3.0,10.0,13.03
ORD104196,CUST6345,2022-12-06,Clothing,5.72,5,5,14.49,Canada,Crypto,58.0,0,1,3.0,7.0,27.17
ORD104197,CUST6077,2023-09-21,Sports,36.73,2,10,1.53,Mexico,Debit Card,65.0,0,0,4.0,11.0,66.11
ORD104198,CUST2154,2022-07-26,Beauty,13.89,3,20,5.63,USA,PayPal,56.0,0,0,3.0,1.0,33.34
ORD104199,CUST1587,2022-05-14,Toys,109.5,5,15,17.46,Japan,PayPal,45.0,1,1,3.0,4.0,465.38
ORD104200,CUST5571,2022-12-15,Books,4.82,1,20,8.56,USA,Bank Transfer,37.0,0,0,4.0,12.0,3.86
ORD104201,CUST2821,2022-07-01,Clothing,65.26,7,10,8.57,India,Debit Card,35.0,0,0,5.0,14.0,411.14
ORD104202,CUST1985,2022-11-28,Sports,6.35,1,10,5.84,France,Credit Card,32.0,0,0,4.0,9.0,5.72
ORD104203,CUST5079,2022-03-02,Beauty,21.7,6,0,10.08,Japan,Crypto,56.0,1,0,4.0,4.0,130.2
ORD104204,CUST4348,2022-01-23,Home & Garden,9.23,6,0,12.82,Mexico,PayPal,57.0,1,0,2.0,4.0,55.38
ORD104205,CUST7299,2022-06-01,Electronics,324.7,1,0,10.02,USA,Bank Transfer,23.0,0,0,4.0,8.0,324.7
ORD104206,CUST4831,2023-08-24,Electronics,6.64,7,0,6.91,France,Credit Card,54.0,0,0,5.0,10.0,46.48
ORD104207,CUST2241,2023-12-23,Electronics,28.6,8,0,6.27,India,PayPal,52.0,0,0,4.0,3.0,228.8
ORD104208,CUST1189,2022-05-26,Sports,4.17,3,5,7.84,UK,Debit Card,34.0,1,0,5.0,7.0,11.88
ORD104209,CUST6536,2022-04-24,Electronics,225.76,1,5,10.04,Canada,Bank Transfer,68.0,1,0,5.0,6.0,214.47
ORD104210,CUST1980,2023-06-23,Electronics,53.6,2,0,2.67,Mexico,Bank Transfer,31.0,1,1,4.0,5.0,107.2
ORD104211,CUST2698,2023-01-09,Clothing,39.03,1,0,10.15,India,Credit Card,53.0,1,1,4.0,5.0,39.03
ORD104212,CUST2715,2022-03-16,Home & Garden,194.26,9,5,12.32,Mexico,Bank Transfer,25.0,0,0,5.0,14.0,1660.92
ORD104213,CUST3593,2023-01-18,Clothing,39.52,4,5,6.82,Mexico,PayPal,60.0,1,0,2.0,10.0,150.18
ORD104214,CUST5136,2023-12-23,Sports,43.1,7,0,4.61,Germany,Credit Card,25.0,0,0,5.0,14.0,301.7
ORD104215,CUST7450,2023-11-10,Electronics,38.79,5,10,3.54,Brazil,PayPal,42.0,1,0,4.0,1.0,174.56
ORD104216,CUST6038,2023-02-10,Electronics,65.13,9,0,1.85,France,PayPal,67.0,1,0,5.0,13.0,586.17
ORD104217,CUST5433,2023-08-24,Home & Garden,18.34,9,5,8.03,Canada,Debit Card,50.0,0,0,5.0,11.0,156.81
ORD104218,CUST6433,2022-04-14,Clothing,25.61,6,0,9.39,Canada,Bank Transfer,64.0,1,0,5.0,6.0,153.66
ORD104219,CUST2098,2022-12-11,Clothing,87.57,5,0,12.1,India,Debit Card,46.0,1,1,,6.0,437.85
ORD104220,CUST8096,2022-11-06,Electronics,46.19,1,0,20.52,Brazil,Crypto,37.0,1,0,4.0,4.0,46.19
ORD104221,CUST3326,2022-11-27,Beauty,28.87,4,5,8.45,USA,Crypto,65.0,1,0,2.0,10.0,109.71
ORD104222,CUST4247,2022-05-20,Sports,6.17,5,15,13.3,Mexico,Debit Card,33.0,0,0,4.0,7.0,26.22
ORD104223,CUST1895,2022-06-11,Electronics,199.87,9,0,0.07,India,Crypto,72.0,1,0,5.0,4.0,1798.83
ORD104224,CUST8829,2023-03-24,Electronics,14.97,2,10,5.65,Brazil,Crypto,62.0,1,0,4.0,3.0,26.95
ORD104225,CUST7416,2023-10-17,Food,108.28,2,20,13.06,UK,Debit Card,33.0,1,0,,1.0,173.25
ORD104226,CUST7980,2023-05-14,Sports,40.89,3,0,8.73,USA,Debit Card,20.0,1,0,5.0,13.0,122.67
ORD104227,CUST7763,2023-10-27,Clothing,7.01,3,5,13.62,Japan,Debit Card,42.0,1,0,3.0,11.0,19.98
ORD104228,CUST2674,2022-11-21,Sports,148.82,7,5,13.49,Japan,Crypto,54.0,0,0,4.0,1.0,989.65
ORD104229,CUST3909,2022-06-28,Books,44.95,1,0,16.53,Germany,Bank Transfer,19.0,1,0,3.0,11.0,44.95
ORD104230,CUST8950,2023-12-26,Books,164.42,2,0,11.73,Mexico,PayPal,20.0,0,0,5.0,8.0,328.84
ORD104231,CUST1930,2023-07-30,Home & Garden,26.61,1,0,7.28,Japan,PayPal,61.0,1,0,4.0,6.0,26.61
ORD104232,CUST5384,2023-12-12,Clothing,77.08,9,10,12.43,USA,Bank Transfer,23.0,0,0,4.0,3.0,624.35
ORD104233,CUST1723,2023-09-21,Electronics,3.99,9,20,3.07,USA,Debit Card,33.0,1,0,4.0,3.0,28.73
ORD104234,CUST3940,2023-01-01,Toys,18.17,3,10,18.61,UK,Credit Card,49.0,0,0,3.0,10.0,49.06
ORD104235,CUST7415,2022-08-17,Sports,7.19,3,0,5.57,India,Credit Card,72.0,1,0,4.0,2.0,21.57
ORD104236,CUST7049,2023-11-13,Electronics,21.12,1,5,7.91,France,Debit Card,47.0,0,0,5.0,11.0,20.06
ORD104237,CUST2089,2023-08-27,Toys,58.33,5,20,9.51,Japan,PayPal,49.0,1,0,4.0,6.0,233.32
ORD104238,CUST5578,2022-06-29,Toys,16.03,3,10,11.4,Australia,Credit Card,49.0,1,0,4.0,12.0,43.28
ORD104239,CUST1935,2023-01-23,Food,93.37,2,0,14.18,Brazil,Bank Transfer,43.0,1,0,3.0,7.0,186.74
ORD104240,CUST3295,2022-11-11,Beauty,11.85,3,10,4.08,India,Credit Card,58.0,1,0,5.0,4.0,31.99
ORD104241,CUST1155,2023-12-07,Food,95.8,8,10,2.1,Japan,Bank Transfer,60.0,1,0,5.0,14.0,689.76
ORD104242,CUST2070,2022-10-29,Electronics,159.45,8,5,3.76,Mexico,Credit Card,33.0,1,0,5.0,7.0,1211.82
ORD104243,CUST2958,2022-05-11,Beauty,111.75,1,20,8.96,Japan,PayPal,54.0,0,0,5.0,5.0,89.4
ORD104244,CUST3501,2022-07-01,Beauty,21.91,2,20,11.35,UK,Debit Card,38.0,0,0,5.0,1.0,35.06
ORD104245,CUST7344,2022-01-02,Electronics,2.58,1,5,11.08,USA,Credit Card,39.0,1,1,5.0,1.0,2.45
ORD104246,CUST6779,2023-12-20,Electronics,66.59,8,30,9.71,Japan,Credit Card,54.0,1,0,5.0,7.0,372.9
ORD104247,CUST5219,2023-08-10,Food,28.49,1,30,9.58,Japan,Debit Card,30.0,1,0,3.0,12.0,19.94
ORD104248,CUST7144,2023-02-05,Clothing,10.24,6,30,13.49,Germany,Bank Transfer,26.0,0,0,5.0,4.0,43.01
ORD104249,CUST6063,2023-08-05,Beauty,16.99,8,0,12.26,India,Credit Card,74.0,0,0,5.0,6.0,135.92
ORD104250,CUST4830,2022-02-03,Electronics,185.18,8,0,0.92,Brazil,Crypto,22.0,1,0,5.0,14.0,1481.44
ORD104251,CUST1854,2022-07-06,Electronics,8.46,7,10,10.3,UK,Bank Transfer,45.0,0,0,4.0,13.0,53.3
ORD104252,CUST1639,2023-09-09,Home & Garden,58.09,8,15,11.02,Germany,Bank Transfer,66.0,1,0,5.0,10.0,395.01
ORD104253,CUST3238,2022-11-22,Electronics,43.02,8,0,4.4,India,Bank Transfer,40.0,1,0,4.0,8.0,344.16
ORD104254,CUST2602,2023-09-19,Sports,21.57,3,5,12.01,Germany,Crypto,44.0,1,0,5.0,11.0,61.47
ORD104255,CUST7659,2022-08-15,Home & Garden,71.77,2,10,7.74,Japan,Crypto,58.0,0,0,5.0,13.0,129.19
ORD104256,CUST1441,2023-10-17,Electronics,234.79,4,5,11.68,India,PayPal,63.0,1,0,4.0,8.0,892.2
ORD104257,CUST7040,2023-08-03,Electronics,23.22,5,5,1.54,Japan,PayPal,21.0,1,1,2.0,7.0,110.29
ORD104258,CUST6934,2022-04-17,Clothing,24.73,2,0,2.63,India,PayPal,66.0,0,0,3.0,14.0,49.46
ORD104259,CUST6925,2023-05-24,Electronics,69.86,8,30,13.02,Australia,Debit Card,34.0,0,0,5.0,12.0,391.22
ORD104260,CUST7286,2022-05-25,Books,99.67,8,0,12.05,Canada,Crypto,73.0,0,1,5.0,6.0,797.36
ORD104261,CUST8358,2022-12-06,Clothing,28.41,4,0,2.45,UK,Debit Card,,1,0,3.0,13.0,113.64
ORD104262,CUST5628,2022-03-21,Electronics,22.96,5,5,7.12,Brazil,Debit Card,19.0,1,0,5.0,4.0,109.06
ORD104263,CUST7370,2022-09-01,Home & Garden,2.31,5,0,4.03,France,Crypto,23.0,0,0,,8.0,11.55
ORD104264,CUST2336,2022-12-22,Electronics,13.02,5,0,17.99,Brazil,Crypto,19.0,1,0,5.0,6.0,65.1
ORD104265,CUST4700,2022-11-24,Electronics,8.44,9,10,5.35,Australia,PayPal,37.0,1,0,4.0,4.0,68.36
ORD104266,CUST1948,2022-06-21,Electronics,75.31,9,0,6.52,Mexico,Credit Card,27.0,1,0,3.0,13.0,677.79
ORD104267,CUST4373,2023-10-14,Beauty,24.71,4,10,4.37,Australia,Debit Card,29.0,1,0,5.0,1.0,88.96
ORD104268,CUST8821,2022-04-01,Toys,23.58,1,5,6.33,Germany,Crypto,50.0,1,0,4.0,4.0,22.4
ORD104269,CUST7115,2023-12-27,Beauty,32.76,8,0,5.07,India,Crypto,25.0,1,0,4.0,6.0,262.08
ORD104270,CUST1459,2023-11-18,Clothing,11.66,1,20,13.98,India,PayPal,25.0,1,0,3.0,6.0,9.33
ORD104271,CUST8568,2023-10-17,Clothing,213.56,7,5,7.16,Canada,PayPal,58.0,0,0,5.0,10.0,1420.17
ORD104272,CUST5646,2022-12-10,Home & Garden,157.25,4,25,5.17,Australia,Debit Card,44.0,1,0,2.0,2.0,471.75
ORD104273,CUST1392,2023-04-03,Books,230.84,1,0,10.16,Australia,Credit Card,37.0,0,0,4.0,9.0,230.84
ORD104274,CUST4938,2022-01-12,Food,75.2,4,5,1.75,Brazil,Credit Card,50.0,1,0,2.0,8.0,285.76
ORD104275,CUST2787,2022-09-29,Electronics,31.96,7,20,4.89,Japan,Bank Transfer,55.0,1,0,5.0,6.0,178.98
ORD104276,CUST5940,2022-08-03,Electronics,229.91,8,5,6.85,Australia,Bank Transfer,43.0,1,0,3.0,11.0,1747.32
ORD104277,CUST8374,2022-09-13,Sports,14.63,2,10,2.3,Germany,PayPal,69.0,1,0,4.0,5.0,26.33
ORD104278,CUST3257,2023-12-11,Beauty,11.64,9,0,10.71,Canada,Debit Card,34.0,1,0,3.0,4.0,104.76
ORD104279,CUST2138,2022-03-11,Beauty,16.09,5,0,7.68,USA,Bank Transfer,70.0,1,0,5.0,8.0,80.45
ORD104280,CUST4808,2022-12-25,Sports,62.02,8,5,10.86,USA,Debit Card,27.0,1,0,2.0,6.0,471.35
ORD104281,CUST5741,2022-09-20,Toys,13.27,2,10,10.74,Mexico,Credit Card,21.0,0,1,3.0,3.0,23.89
ORD104282,CUST8418,2022-04-21,Home & Garden,27.48,2,10,15.19,Mexico,PayPal,50.0,0,0,4.0,13.0,49.46
ORD104283,CUST7362,2022-01-02,Toys,4.84,4,15,3.15,USA,Debit Card,40.0,0,0,3.0,7.0,16.46
ORD104284,CUST3454,2022-02-19,Food,58.99,4,25,12.78,Japan,Credit Card,35.0,1,0,5.0,14.0,176.97
ORD104285,CUST2466,2023-01-31,Beauty,5.36,3,0,5.35,Mexico,Credit Card,39.0,1,0,3.0,4.0,16.08
ORD104286,CUST4674,2023-03-25,Clothing,10.82,5,10,8.55,UK,Debit Card,67.0,0,0,5.0,6.0,48.69
ORD104287,CUST2377,2023-03-06,Electronics,142.68,2,5,10.29,Mexico,Debit Card,70.0,1,1,4.0,13.0,271.09
ORD104288,CUST8031,2022-06-20,Home & Garden,136.51,1,0,13.38,USA,Bank Transfer,67.0,1,0,1.0,6.0,136.51
ORD104289,CUST7701,2023-02-28,Home & Garden,51.89,4,5,8.42,Canada,Bank Transfer,42.0,1,0,,11.0,197.18
ORD104290,CUST3597,2023-05-20,Beauty,46.1,6,15,12.74,Brazil,Crypto,66.0,1,1,4.0,7.0,235.11
ORD104291,CUST1141,2023-01-23,Electronics,17.51,6,0,15.27,Canada,Credit Card,35.0,1,0,4.0,8.0,105.06
ORD104292,CUST3659,2022-12-26,Clothing,13.1,2,10,6.17,Canada,Crypto,57.0,1,0,5.0,12.0,23.58
ORD104293,CUST5596,2023-07-14,Books,21.44,6,5,6.59,Mexico,Bank Transfer,48.0,1,0,4.0,13.0,122.21
ORD104294,CUST1839,2023-01-20,Electronics,5.38,4,10,3.92,UK,Credit Card,62.0,0,0,4.0,6.0,19.37
ORD104295,CUST7845,2022-04-14,Clothing,44.83,1,20,5.35,India,Debit Card,58.0,0,1,5.0,2.0,35.86
ORD104296,CUST4618,2023-05-06,Clothing,35.11,1,5,9.17,USA,Credit Card,18.0,0,0,5.0,13.0,33.35
ORD104297,CUST6778,2023-08-15,Sports,10.8,2,0,7.28,UK,Debit Card,33.0,1,1,1.0,1.0,21.6
ORD104298,CUST6661,2023-10-29,Electronics,217.55,4,0,7.07,Canada,PayPal,61.0,1,0,5.0,4.0,870.2
ORD104299,CUST7142,2023-12-05,Beauty,68.6,8,0,9.57,India,Debit Card,52.0,1,0,3.0,5.0,548.8
ORD104300,CUST4917,2022-08-19,Clothing,75.96,3,0,6.93,India,Credit Card,49.0,1,0,5.0,5.0,227.88
ORD104301,CUST6626,2022-06-16,Toys,18.45,5,10,0.97,Brazil,Bank Transfer,69.0,1,0,5.0,9.0,83.02
ORD104302,CUST1595,2023-04-08,Home & Garden,33.06,3,0,3.64,Australia,Debit Card,70.0,1,0,5.0,5.0,99.18
ORD104303,CUST2904,2022-03-17,Clothing,70.31,8,5,9.98,Germany,Crypto,34.0,1,0,3.0,4.0,534.36
ORD104304,CUST1280,2022-02-04,Electronics,39.78,4,0,9.48,Brazil,PayPal,62.0,1,1,4.0,5.0,159.12
ORD104305,CUST1423,2022-10-29,Electronics,226.39,8,0,3.8,USA,PayPal,28.0,0,1,,8.0,1811.12
ORD104306,CUST7999,2022-01-21,Home & Garden,25.93,8,0,4.83,Germany,Debit Card,30.0,1,0,4.0,3.0,207.44
ORD104307,CUST5365,2022-11-23,Electronics,18.07,9,15,4.54,Brazil,Crypto,22.0,1,0,2.0,10.0,138.24
ORD104308,CUST5249,2022-09-25,Clothing,70.89,2,30,6.4,Germany,Crypto,28.0,0,1,5.0,7.0,99.25
ORD104309,CUST7757,2022-04-18,Home & Garden,7.26,7,15,12.44,Canada,Credit Card,40.0,0,0,4.0,4.0,43.2
ORD104310,CUST2750,2022-03-17,Clothing,100.4,1,0,15.96,Canada,PayPal,34.0,0,1,5.0,2.0,100.4
ORD104311,CUST5757,2022-12-17,Electronics,6.95,4,10,9.23,India,Debit Card,52.0,1,0,5.0,8.0,25.02
ORD104312,CUST2967,2022-06-24,Books,71.26,4,15,15.57,France,Crypto,57.0,1,0,4.0,13.0,242.28
ORD104313,CUST5088,2023-01-20,Toys,15.21,4,15,6.21,Mexico,Debit Card,33.0,0,0,5.0,7.0,51.71
ORD104314,CUST5178,2022-06-14,Electronics,58.67,7,15,9.79,UK,Credit Card,37.0,1,0,4.0,12.0,349.09
ORD104315,CUST8789,2022-03-18,Electronics,98.38,5,5,6.86,UK,Debit Card,51.0,1,0,5.0,12.0,467.3
ORD104316,CUST8090,2023-07-15,Food,39.81,5,0,11.44,India,Debit Card,68.0,1,0,5.0,10.0,199.05
ORD104317,CUST3946,2022-04-06,Electronics,7.85,3,0,12.26,Germany,Crypto,60.0,0,0,3.0,4.0,23.55
ORD104318,CUST2449,2022-12-13,Food,11.29,5,0,5.21,Mexico,Crypto,72.0,0,0,4.0,11.0,56.45
ORD104319,CUST6394,2023-09-01,Electronics,13.81,5,0,13.49,UK,Crypto,40.0,1,1,4.0,8.0,69.05
ORD104320,CUST8880,2023-09-21,Beauty,3.41,8,25,5.39,Canada,Bank Transfer,57.0,0,0,3.0,7.0,20.46
ORD104321,CUST3331,2023-05-10,Clothing,128.12,2,10,2.43,UK,Credit Card,24.0,0,0,4.0,13.0,230.62
ORD104322,CUST6075,2023-12-23,Toys,37.79,8,10,13.41,Canada,Crypto,36.0,1,0,4.0,8.0,272.09
ORD104323,CUST3220,2022-02-01,Clothing,8.48,4,0,9.68,Brazil,Bank Transfer,51.0,1,0,5.0,3.0,33.92
ORD104324,CUST8494,2023-03-18,Sports,189.96,9,15,8.82,Australia,Credit Card,61.0,0,0,2.0,4.0,1453.19
ORD104325,CUST4789,2023-11-01,Electronics,14.27,8,0,9.59,USA,Credit Card,73.0,1,1,5.0,5.0,114.16
ORD104326,CUST8230,2022-06-18,Electronics,44.73,5,15,6.38,Mexico,PayPal,53.0,0,0,4.0,4.0,190.1
ORD104327,CUST8240,2023-09-14,Books,12.3,5,0,11.04,India,Crypto,57.0,1,0,5.0,3.0,61.5
ORD104328,CUST3810,2023-03-21,Home & Garden,2.94,9,15,1.71,France,PayPal,35.0,0,0,1.0,3.0,22.49
ORD104329,CUST6755,2022-06-10,Toys,6.44,5,15,17.67,France,Bank Transfer,61.0,1,0,4.0,4.0,27.37
ORD104330,CUST6494,2022-02-24,Clothing,19.33,9,0,3.62,Japan,Bank Transfer,25.0,1,0,4.0,6.0,173.97
ORD104331,CUST5728,2022-04-14,Beauty,97.32,6,25,2.39,Mexico,Bank Transfer,41.0,1,0,5.0,13.0,437.94
ORD104332,CUST2531,2022-12-06,Clothing,50.19,1,5,11.23,Australia,Debit Card,64.0,1,0,4.0,12.0,47.68
ORD104333,CUST5882,2022-07-30,Food,39.18,8,0,3.27,Mexico,Credit Card,59.0,1,0,5.0,1.0,313.44
ORD104334,CUST3990,2022-07-14,Toys,2.97,1,10,12.51,India,Debit Card,55.0,0,0,5.0,10.0,2.67
ORD104335,CUST8155,2023-02-24,Clothing,152.03,2,15,11.61,UK,Crypto,48.0,1,0,4.0,12.0,258.45
ORD104336,CUST5493,2023-12-15,Beauty,43.31,6,30,2.37,Germany,PayPal,56.0,0,1,5.0,6.0,181.9
ORD104337,CUST2143,2023-07-22,Beauty,28.69,5,0,7.49,Mexico,Debit Card,72.0,0,0,3.0,4.0,143.45
ORD104338,CUST1933,2023-07-08,Electronics,128.88,2,5,15.7,USA,Bank Transfer,68.0,0,0,5.0,6.0,244.87
ORD104339,CUST2460,2022-09-29,Sports,147.97,6,5,5.58,Canada,PayPal,34.0,1,0,5.0,8.0,843.43
ORD104340,CUST6948,2023-11-08,Electronics,132.36,7,0,4.3,India,Bank Transfer,41.0,0,0,3.0,1.0,926.52
ORD104341,CUST3723,2022-10-16,Beauty,24.62,3,15,7.41,Australia,Credit Card,30.0,0,0,2.0,9.0,62.78
ORD104342,CUST8079,2022-11-01,Electronics,9.93,8,0,10.61,Australia,Bank Transfer,55.0,0,0,4.0,13.0,79.44
ORD104343,CUST3512,2022-09-01,Electronics,108.5,4,0,5.64,Australia,Bank Transfer,55.0,1,0,4.0,2.0,434.0
ORD104344,CUST1285,2022-04-09,Clothing,6.44,9,15,4.21,France,Credit Card,40.0,1,0,2.0,8.0,49.27
ORD104345,CUST1264,2022-02-20,Home & Garden,342.65,7,5,11.48,India,Crypto,44.0,0,0,5.0,3.0,2278.62
ORD104346,CUST3367,2023-02-07,Beauty,34.25,3,0,17.69,Australia,Crypto,43.0,1,0,2.0,9.0,102.75
ORD104347,CUST7816,2023-08-09,Food,9.27,5,20,7.98,Canada,Debit Card,58.0,1,0,5.0,2.0,37.08
ORD104348,CUST4447,2023-07-17,Clothing,7.55,9,15,5.01,India,Credit Card,60.0,1,0,2.0,12.0,57.76
ORD104349,CUST7963,2023-05-18,Electronics,7.15,9,10,6.72,India,Crypto,40.0,0,1,5.0,14.0,57.92
ORD104350,CUST7232,2022-06-07,Books,39.19,8,10,0.42,UK,Credit Card,28.0,0,1,5.0,3.0,282.17
ORD104351,CUST6773,2022-02-25,Home & Garden,32.86,8,10,7.78,Canada,PayPal,30.0,1,0,5.0,6.0,236.59
ORD104352,CUST6322,2023-01-05,Clothing,7.51,9,5,10.71,India,Crypto,36.0,1,0,5.0,2.0,64.21
ORD104353,CUST5916,2022-01-04,Clothing,21.59,5,15,4.86,Brazil,Bank Transfer,47.0,1,1,3.0,3.0,91.76
ORD104354,CUST2762,2023-03-14,Home & Garden,6.41,9,15,0.06,Japan,Debit Card,64.0,0,0,4.0,2.0,49.04
ORD104355,CUST4048,2022-03-31,Clothing,67.17,6,0,12.55,France,Crypto,73.0,1,1,4.0,5.0,403.02
ORD104356,CUST3381,2022-10-29,Books,31.02,6,0,0.44,Canada,Crypto,24.0,1,0,4.0,14.0,186.12
ORD104357,CUST3269,2023-11-09,Home & Garden,21.03,6,0,6.92,Brazil,PayPal,38.0,1,0,5.0,12.0,126.18
ORD104358,CUST1040,2023-10-03,Beauty,7.06,7,0,15.76,Brazil,Credit Card,64.0,1,0,5.0,7.0,49.42
ORD104359,CUST6827,2023-09-07,Home & Garden,23.1,9,0,9.86,UK,Bank Transfer,45.0,0,0,5.0,12.0,207.9
ORD104360,CUST1067,2023-05-07,Electronics,20.13,3,0,1.7,USA,Bank Transfer,65.0,1,0,1.0,12.0,60.39
ORD104361,CUST1987,2022-07-24,Beauty,48.49,6,5,2.03,Mexico,PayPal,63.0,1,0,2.0,12.0,276.39
ORD104362,CUST6895,2022-04-10,Home & Garden,40.46,5,10,3.92,Mexico,Credit Card,56.0,1,1,4.0,5.0,182.07
ORD104363,CUST7657,2022-01-27,Electronics,85.67,4,25,2.26,France,Debit Card,64.0,0,0,5.0,6.0,257.01
ORD104364,CUST8804,2022-07-31,Sports,18.51,8,15,1.02,UK,Credit Card,42.0,0,0,4.0,5.0,125.87
ORD104365,CUST8789,2022-06-24,Clothing,3.55,3,0,2.78,Mexico,Bank Transfer,40.0,0,0,5.0,4.0,10.65
ORD104366,CUST6717,2023-10-16,Beauty,108.78,2,5,11.11,Germany,Debit Card,49.0,0,0,4.0,5.0,206.68
ORD104367,CUST5008,2022-10-26,Home & Garden,10.77,4,10,12.37,UK,Bank Transfer,65.0,1,0,5.0,8.0,38.77
ORD104368,CUST6751,2022-03-25,Books,8.77,3,0,0.3,France,Crypto,30.0,0,0,3.0,8.0,26.31
ORD104369,CUST4198,2023-04-30,Electronics,31.45,7,0,18.61,Brazil,Bank Transfer,29.0,1,0,5.0,14.0,220.15
ORD104370,CUST6374,2022-04-29,Clothing,47.59,4,20,12.52,Japan,PayPal,70.0,1,0,3.0,6.0,152.29
ORD104371,CUST5790,2022-11-12,Food,17.51,9,0,16.87,India,Crypto,55.0,1,0,5.0,9.0,157.59
ORD104372,CUST8183,2023-02-12,Books,17.35,5,5,2.42,UK,Credit Card,,1,0,5.0,2.0,82.41
ORD104373,CUST3524,2023-04-28,Electronics,20.71,3,20,1.78,India,Crypto,33.0,1,0,2.0,,49.7
ORD104374,CUST2085,2023-05-16,Clothing,181.24,2,15,12.3,Mexico,Credit Card,60.0,1,0,5.0,3.0,308.11
ORD104375,CUST8024,2023-11-08,Clothing,33.01,6,0,10.36,Australia,Credit Card,72.0,1,1,5.0,10.0,198.06
ORD104376,CUST3479,2022-09-29,Sports,10.37,6,20,9.84,France,PayPal,62.0,0,0,5.0,8.0,49.78
ORD104377,CUST2693,2022-04-04,Books,10.49,1,0,6.39,USA,Debit Card,68.0,0,0,,1.0,10.49
ORD104378,CUST3315,2023-10-20,Books,24.51,7,25,6.86,Mexico,Bank Transfer,49.0,0,0,3.0,,128.68
ORD104379,CUST6154,2023-07-12,Home & Garden,44.05,5,0,12.3,Mexico,Crypto,54.0,1,0,4.0,2.0,220.25
ORD104380,CUST1778,2023-02-01,Books,59.19,7,0,4.77,USA,PayPal,26.0,0,0,5.0,13.0,414.33
